Index	X	Y	Z	cost	equivalent_radius	branch_id	vadose_flag
135	137.1519927979	322.2439880371	419.5929870605	0.1073458195	0.0000000000	42.0000000000	1.0000000000
136	137.1519927979	322.2439880371	419.5929870605	0.1073458195	0.0000000000	42.0000000000	1.0000000000
136	136.1730041504	321.2390136719	425.3489990234	0.1530895531	0.0000000000	44.0000000000	1.0000000000
137	136.1730041504	321.2390136719	425.3489990234	0.1530895531	0.0000000000	44.0000000000	1.0000000000
137	134.6360015869	320.0020141602	435.6440124512	0.1357277632	0.0000000000	45.0000000000	1.0000000000
138	134.6360015869	320.0020141602	435.6440124512	0.1357277632	0.0000000000	45.0000000000	1.0000000000
138	134.3320007324	318.2900085449	444.5220031738	0.1251373291	0.0000000000	45.0000000000	1.0000000000
139	134.3320007324	318.2900085449	444.5220031738	0.1251373291	0.0000000000	45.0000000000	1.0000000000
139	136.0820007324	316.5710144043	455.0289916992	0.1498330832	0.0000000000	45.0000000000	1.0000000000
140	136.0820007324	316.5710144043	455.0289916992	0.1498330832	0.0000000000	45.0000000000	1.0000000000
140	137.1190032959	315.2409973145	464.7919921875	0.1367983520	0.0000000000	45.0000000000	1.0000000000
141	137.1190032959	315.2409973145	464.7919921875	0.1367983520	0.0000000000	45.0000000000	1.0000000000
141	137.7108001709	316.7383728027	472.3218078613	0.1439235210	0.0000000000	45.0000000000	0.0000000000
142	137.7108001709	316.7383728027	472.3218078613	0.1439235210	0.0000000000	45.0000000000	0.0000000000
142	142.7299957275	314.1480102539	463.0060119629	0.1439235210	0.0000000000	46.0000000000	0.0000000000
143	745.3330078125	405.6640014648	250.9429931641	0.1275281310	0.0000000000	23.0000000000	0.0000000000
143	726.4520263672	402.3269958496	251.7969970703	0.1301285625	0.0000000000	23.0000000000	0.0000000000
144	726.4520263672	402.3269958496	251.7969970703	0.1301285625	0.0000000000	23.0000000000	0.0000000000
144	710.6099853516	399.9840087891	252.5140075684	0.0970353782	0.0000000000	23.0000000000	0.0000000000
145	710.6099853516	399.9840087891	252.5140075684	0.0970353782	0.0000000000	23.0000000000	0.0000000000
145	700.3380126953	397.9010009766	252.9790039062	0.1582317352	0.0000000000	23.0000000000	1.0000000000
146	700.3380126953	397.9010009766	252.9790039062	0.1582317352	0.0000000000	23.0000000000	1.0000000000
146	685.5720214844	399.4729919434	254.2910003662	0.1582317352	0.0000000000	23.0000000000	1.0000000000
147	685.5720214844	399.4729919434	254.2910003662	0.1582317352	0.0000000000	23.0000000000	1.0000000000
147	671.3499755859	393.9339904785	259.2780151367	0.1888141632	0.0000000000	23.0000000000	1.0000000000
148	671.3499755859	393.9339904785	259.2780151367	0.1888141632	0.0000000000	23.0000000000	1.0000000000
148	655.1199951172	385.8139953613	259.0639953613	0.2231221199	0.0000000000	23.0000000000	1.0000000000
149	655.1199951172	385.8139953613	259.0639953613	0.2231221199	0.0000000000	23.0000000000	1.0000000000
149	635.6690063477	376.2749938965	259.0239868164	0.2518100739	0.0000000000	23.0000000000	1.0000000000
150	635.6690063477	376.2749938965	259.0239868164	0.2518100739	0.0000000000	23.0000000000	1.0000000000
150	617.9910278320	371.5440063477	262.2179870605	0.1981611252	0.0000000000	23.0000000000	1.0000000000
151	617.9910278320	371.5440063477	262.2179870605	0.1666429639	0.0000000000	23.0000000000	0.0000000000
151	598.1489868164	364.8680114746	266.2250061035	0.0645076632	0.0000000000	23.0000000000	0.0000000000
152	617.9910278320	371.5440063477	262.2179870605	0.1666429639	0.0000000000	23.0000000000	0.0000000000
152	617.5599975586	385.9490051270	260.4479980469	0.2111586332	0.0000000000	23.0000000000	0.0000000000
153	598.1489868164	364.8680114746	266.2250061035	0.0645076632	0.0000000000	23.0000000000	0.0000000000
153	590.3419799805	363.4519958496	266.8729858398	0.1228594780	0.0000000000	23.0000000000	0.0000000000
154	590.3419799805	363.4519958496	266.8729858398	0.1228594780	0.0000000000	23.0000000000	0.0000000000
154	576.2290039062	356.3619995117	267.2600097656	0.0945109129	0.0000000000	23.0000000000	0.0000000000
155	576.2290039062	356.3619995117	267.2600097656	0.0945109129	0.0000000000	23.0000000000	0.0000000000
155	566.1149902344	352.3829956055	271.5039978027	0.1610856056	0.0000000000	23.0000000000	0.0000000000
156	566.1149902344	352.3829956055	271.5039978027	0.1610856056	0.0000000000	23.0000000000	0.0000000000
156	548.7609863281	346.0889892578	274.4630126953	0.0069215298	0.0000000000	23.0000000000	0.0000000000
157	548.7609863281	346.0889892578	274.4630126953	0.0069215298	0.0000000000	23.0000000000	0.0000000000
157	540.1779785156	347.5310058594	273.6400146484	0.0131194592	0.0000000000	23.0000000000	0.0000000000
158	540.1779785156	347.5310058594	273.6400146484	0.0131194592	0.0000000000	23.0000000000	0.0000000000
158	522.8729858398	348.7269897461	273.5169982910	0.0040247440	0.0000000000	23.0000000000	0.0000000000
159	522.8729858398	348.7269897461	273.5169982910	0.0040247440	0.0000000000	23.0000000000	0.0000000000
159	518.2379760742	347.8049926758	275.0690002441	0.0040247440	0.0000000000	23.0000000000	0.0000000000
160	518.2379760742	347.8049926758	275.0690002441	0.0040247440	0.0000000000	23.0000000000	0.0000000000
160	498.4559936523	347.2890014648	276.8219909668	0.0148038864	0.0000000000	23.0000000000	1.0000000000
161	498.4559936523	347.2890014648	276.8219909668	0.0148038864	0.0000000000	23.0000000000	1.0000000000
161	481.4840087891	340.8510131836	281.7080078125	0.0082738400	0.0000000000	23.0000000000	1.0000000000
162	498.4559936523	347.2890014648	276.8219909668	0.0148038864	0.0000000000	23.0000000000	1.0000000000
162	500.0299987793	355.9379882812	275.6380004883	0.0129704475	0.0000000000	23.0000000000	1.0000000000
163	481.4840087891	340.8510131836	281.7080078125	0.0082738400	0.0000000000	23.0000000000	1.0000000000
163	466.6690063477	341.6799926758	282.1090087891	0.0052858591	0.0000000000	23.0000000000	1.0000000000
164	481.4840087891	340.8510131836	281.7080078125	0.0082738400	0.0000000000	23.0000000000	1.0000000000
164	478.5209960938	335.1480102539	286.6640014648	0.0130622387	0.0000000000	23.0000000000	1.0000000000
165	466.6690063477	341.6799926758	282.1090087891	0.0052858591	0.0000000000	23.0000000000	1.0000000000
165	460.5849914551	341.5050048828	286.1000061035	0.0000000000	0.0000000000	23.0000000000	-1.0000000000
166	466.6690063477	341.6799926758	282.1090087891	0.0052858591	0.0000000000	23.0000000000	1.0000000000
166	461.4989929199	346.0480041504	282.2879943848	0.0068637133	0.0000000000	23.0000000000	1.0000000000
167	466.6690063477	341.6799926758	282.1090087891	0.0052858591	0.0000000000	23.0000000000	1.0000000000
167	465.7099914551	333.7409973145	284.0559997559	0.0120807886	0.0000000000	23.0000000000	1.0000000000
168	460.5849914551	341.5050048828	286.1000061035	0.0102310181	0.0000000000	23.0000000000	1.0000000000
168	454.3729858398	339.8150024414	292.4930114746	0.0136842728	0.0000000000	23.0000000000	1.0000000000
169	454.3729858398	339.8150024414	292.4930114746	0.0116097927	0.0000000000	23.0000000000	1.0000000000
169	448.8210144043	338.6300048828	299.8630065918	0.0000000000	0.0000000000	23.0000000000	-1.0000000000
170	454.3729858398	339.8150024414	292.4930114746	0.0116097927	0.0000000000	23.0000000000	1.0000000000
170	458.0220031738	335.2009887695	296.1029968262	0.0116097927	0.0000000000	23.0000000000	1.0000000000
171	448.8210144043	338.6300048828	299.8630065918	0.1406564713	0.0000000000	23.0000000000	1.0000000000
171	444.1229858398	338.3680114746	306.6929931641	0.1237211227	0.0000000000	23.0000000000	1.0000000000
172	444.1229858398	338.3680114746	306.6929931641	0.1467233151	0.0000000000	23.0000000000	1.0000000000
172	436.3670043945	337.2149963379	315.0750122070	0.1039372236	0.0000000000	23.0000000000	1.0000000000
173	444.1229858398	338.3680114746	306.6929931641	0.1467233151	0.0000000000	23.0000000000	1.0000000000
173	461.2959899902	333.2420043945	303.4320068359	0.0396890640	0.0000000000	23.0000000000	1.0000000000
174	436.3670043945	337.2149963379	315.0750122070	0.1039372236	0.0000000000	23.0000000000	1.0000000000
174	431.7200012207	335.6799926758	321.4039916992	0.1435227692	0.0000000000	23.0000000000	1.0000000000
175	431.7200012207	335.6799926758	321.4039916992	0.1435227692	0.0000000000	23.0000000000	1.0000000000
175	422.5950012207	336.9089965820	328.4689941406	0.1615404189	0.0000000000	23.0000000000	1.0000000000
176	422.5950012207	336.9089965820	328.4689941406	0.1615404189	0.0000000000	23.0000000000	1.0000000000
176	413.0719909668	333.4630126953	336.6159973145	0.1727299094	0.0000000000	23.0000000000	1.0000000000
177	413.0719909668	333.4630126953	336.6159973145	0.1727299094	0.0000000000	23.0000000000	1.0000000000
177	403.4330139160	331.4110107422	346.0639953613	0.0934766531	0.0000000000	23.0000000000	1.0000000000
178	413.0719909668	333.4630126953	336.6159973145	0.1727299094	0.0000000000	23.0000000000	1.0000000000
178	404.7690124512	340.0610046387	344.6359863281	0.2184209824	0.0000000000	23.0000000000	1.0000000000
179	403.4330139160	331.4110107422	346.0639953613	0.0934766531	0.0000000000	23.0000000000	1.0000000000
179	398.6180114746	330.6350097656	351.4790039062	0.1373430490	0.0000000000	23.0000000000	1.0000000000
180	398.6180114746	330.6350097656	351.4790039062	0.1373430490	0.0000000000	23.0000000000	1.0000000000
180	392.0390014648	331.7590026855	359.7269897461	0.1319007874	0.0000000000	23.0000000000	1.0000000000
181	392.0390014648	331.7590026855	359.7269897461	0.1319007874	0.0000000000	23.0000000000	1.0000000000
181	384.3959960938	331.7929992676	366.8580017090	0.1546435356	0.0000000000	47.0000000000	1.0000000000
182	384.3959960938	331.7929992676	366.8580017090	0.1546435356	0.0000000000	47.0000000000	1.0000000000
182	374.1210021973	329.0209960938	373.8250122070	0.1512781382	0.0000000000	47.0000000000	1.0000000000
183	374.1210021973	329.0209960938	373.8250122070	0.1512781382	0.0000000000	47.0000000000	1.0000000000
183	364.6010131836	328.8599853516	381.4240112305	0.1281373501	0.0000000000	47.0000000000	1.0000000000
184	364.6010131836	328.8599853516	381.4240112305	0.1281373501	0.0000000000	47.0000000000	1.0000000000
184	357.2730102539	329.1740112305	388.4159851074	0.1252225637	0.0000000000	47.0000000000	1.0000000000
185	357.2730102539	329.1740112305	388.4159851074	0.1252225637	0.0000000000	47.0000000000	1.0000000000
185	350.0799865723	329.1319885254	395.2309875488	0.3911254406	0.0000000000	48.0000000000	1.0000000000
186	350.0799865723	329.1319885254	395.2309875488	0.3911254406	0.0000000000	48.0000000000	1.0000000000
186	336.2590026855	325.3699951172	404.6629943848	0.0518761873	0.0000000000	49.0000000000	1.0000000000
187	336.2590026855	325.3699951172	404.6629943848	0.0518761873	0.0000000000	49.0000000000	1.0000000000
187	329.1119995117	325.2099914551	405.4230041504	0.1378740072	0.0000000000	50.0000000000	1.0000000000
188	336.2590026855	325.3699951172	404.6629943848	0.0518761873	0.0000000000	49.0000000000	1.0000000000
188	336.3529968262	325.2409973145	403.2290039062	0.0315690041	0.0000000000	51.0000000000	1.0000000000
189	336.2590026855	325.3699951172	404.6629943848	0.0518761873	0.0000000000	49.0000000000	1.0000000000
189	340.2080078125	321.1690063477	404.6900024414	0.0788481236	0.0000000000	52.0000000000	1.0000000000
190	329.1119995117	325.2099914551	405.4230041504	0.1378740072	0.0000000000	50.0000000000	1.0000000000
190	310.0650024414	325.1979980469	407.3649902344	0.1363145113	0.0000000000	50.0000000000	1.0000000000
191	310.0650024414	325.1979980469	407.3649902344	0.1363145113	0.0000000000	50.0000000000	1.0000000000
191	291.2250061035	324.9830017090	409.2690124512	0.1033290625	0.0000000000	50.0000000000	1.0000000000
192	291.2250061035	324.9830017090	409.2690124512	0.1033290625	0.0000000000	50.0000000000	1.0000000000
192	276.7950134277	326.5159912109	410.3229980469	0.1148173809	0.0000000000	50.0000000000	1.0000000000
193	276.7950134277	326.5159912109	410.3229980469	0.1148173809	0.0000000000	50.0000000000	1.0000000000
193	261.3399963379	325.3399963379	412.1279907227	0.1052172184	0.0000000000	50.0000000000	1.0000000000
194	261.3399963379	325.3399963379	412.1279907227	0.1052172184	0.0000000000	50.0000000000	1.0000000000
194	246.9029998779	328.2929992676	413.2059936523	0.0958919525	0.0000000000	53.0000000000	1.0000000000
195	261.3399963379	325.3399963379	412.1279907227	0.1052172184	0.0000000000	50.0000000000	1.0000000000
195	248.9239959717	321.7109985352	414.1709899902	0.1710045338	0.0000000000	54.0000000000	0.0000000000
196	261.3399963379	325.3399963379	412.1279907227	0.1052172184	0.0000000000	50.0000000000	1.0000000000
196	253.6750030518	316.1489868164	412.8309936523	0.1716008186	0.0000000000	55.0000000000	1.0000000000
197	246.9029998779	328.2929992676	413.2059936523	0.0958919525	0.0000000000	53.0000000000	1.0000000000
197	234.3609924316	324.7760009766	414.8450012207	0.1581902504	0.0000000000	56.0000000000	1.0000000000
198	234.3609924316	324.7760009766	414.8450012207	0.1581902504	0.0000000000	56.0000000000	1.0000000000
198	228.5460052490	324.3789978027	414.7040100098	0.1060690880	0.0000000000	57.0000000000	1.0000000000
199	228.5460052490	324.3789978027	414.7040100098	0.1060690880	0.0000000000	57.0000000000	1.0000000000
199	215.0480041504	324.9779968262	416.7969970703	0.0570127964	0.0000000000	58.0000000000	1.0000000000
200	228.5460052490	324.3789978027	414.7040100098	0.1060690880	0.0000000000	57.0000000000	1.0000000000
200	232.0899963379	319.6239929199	414.3439941406	0.0910997391	0.0000000000	59.0000000000	1.0000000000
201	215.0480041504	324.9779968262	416.7969970703	0.0570127964	0.0000000000	58.0000000000	1.0000000000
201	208.0959930420	324.1780090332	418.8489990234	0.0951550007	0.0000000000	60.0000000000	1.0000000000
202	215.0480041504	324.9779968262	416.7969970703	0.0570127964	0.0000000000	58.0000000000	1.0000000000
202	219.3699951172	323.2120056152	418.5769958496	0.0656540394	0.0000000000	61.0000000000	0.0000000000
203	208.0959930420	324.1780090332	418.8489990234	0.0951550007	0.0000000000	60.0000000000	1.0000000000
203	195.3459930420	325.2449951172	418.7749938965	0.1466162205	0.0000000000	62.0000000000	1.0000000000
204	195.3459930420	325.2449951172	418.7749938965	0.1466162205	0.0000000000	62.0000000000	1.0000000000
204	177.8320007324	321.8439941406	420.5429992676	0.0000000000	0.0000000000	63.0000000000	-1.0000000000
205	195.3459930420	325.2449951172	418.7749938965	0.1466162205	0.0000000000	62.0000000000	1.0000000000
205	184.5749969482	331.3789978027	418.8980102539	0.1742703915	0.0000000000	64.0000000000	0.0000000000
206	177.8320007324	321.8439941406	420.5429992676	0.2414575815	0.0000000000	63.0000000000	1.0000000000
206	171.7079925537	319.7950134277	424.8190002441	0.0971770883	0.0000000000	63.0000000000	1.0000000000
207	171.7079925537	319.7950134277	424.8190002441	0.0971770883	0.0000000000	63.0000000000	1.0000000000
207	168.8090057373	319.6340026855	428.1879882812	0.0578835607	0.0000000000	63.0000000000	1.0000000000
208	168.8090057373	319.6340026855	428.1879882812	0.0578835607	0.0000000000	63.0000000000	1.0000000000
208	163.5279998779	317.7420043945	436.0199890137	0.1415959001	0.0000000000	63.0000000000	1.0000000000
209	163.5279998779	317.7420043945	436.0199890137	0.1415959001	0.0000000000	63.0000000000	1.0000000000
209	155.0019989014	318.0570068359	443.3479919434	0.1810216904	0.0000000000	63.0000000000	1.0000000000
210	155.0019989014	318.0570068359	443.3479919434	0.1810216904	0.0000000000	63.0000000000	1.0000000000
210	147.6159973145	315.6520080566	452.7219848633	0.1860663295	0.0000000000	63.0000000000	1.0000000000
211	147.6159973145	315.6520080566	452.7219848633	0.1860663295	0.0000000000	46.0000000000	1.0000000000
211	142.7299957275	314.1480102539	463.0060119629	0.1656524837	0.0000000000	46.0000000000	1.0000000000
212	142.7299957275	314.1480102539	463.0060119629	0.1439235210	0.0000000000	46.0000000000	0.0000000000
212	147.0959930420	300.8099975586	462.1950073242	0.2946023941	0.0000000000	65.0000000000	0.0000000000
213	423.3240051270	606.5200195312	364.7290039062	0.2372627258	0.0000000000	13.0000000000	0.0000000000
213	418.5910034180	603.3790283203	363.6170043945	0.0867154598	0.0000000000	13.0000000000	0.0000000000
214	418.5910034180	603.3790283203	363.6170043945	0.0867154598	0.0000000000	13.0000000000	0.0000000000
214	401.9670104980	601.0219726562	365.5960083008	0.2334702015	0.0000000000	13.0000000000	0.0000000000
215	401.9670104980	601.0219726562	365.5960083008	0.2334702015	0.0000000000	13.0000000000	0.0000000000
215	393.5400085449	597.3800048828	366.0780029297	0.1260116100	0.0000000000	13.0000000000	0.0000000000
216	393.5400085449	597.3800048828	366.0780029297	0.1260116100	0.0000000000	13.0000000000	0.0000000000
216	383.7940063477	594.4099731445	365.2770080566	0.1523263454	0.0000000000	13.0000000000	0.0000000000
217	383.7940063477	594.4099731445	365.2770080566	0.1523263454	0.0000000000	13.0000000000	0.0000000000
217	372.5989990234	590.7789916992	367.0249938965	0.1630935669	0.0000000000	13.0000000000	0.0000000000
218	372.5989990234	590.7789916992	367.0249938965	0.1630935669	0.0000000000	13.0000000000	0.0000000000
218	369.9270019531	589.8060302734	366.9339904785	0.0396113396	0.0000000000	13.0000000000	0.0000000000
219	369.9270019531	589.8060302734	366.9339904785	0.0396113396	0.0000000000	13.0000000000	0.0000000000
219	357.0390014648	584.6209716797	367.4030151367	0.1951105595	0.0000000000	13.0000000000	0.0000000000
220	357.0390014648	584.6209716797	367.4030151367	0.1951105595	0.0000000000	13.0000000000	0.0000000000
220	338.9519958496	582.1040039062	368.5480041504	0.2508063316	0.0000000000	13.0000000000	0.0000000000
221	338.9519958496	582.1040039062	368.5480041504	0.2508063316	0.0000000000	13.0000000000	0.0000000000
221	336.4760131836	581.9619750977	368.4030151367	0.0347006321	0.0000000000	13.0000000000	0.0000000000
222	336.4760131836	581.9619750977	368.4030151367	0.0347006321	0.0000000000	13.0000000000	0.0000000000
222	326.9230041504	580.0029907227	366.9949951172	0.1541357040	0.0000000000	13.0000000000	0.0000000000
223	326.9230041504	580.0029907227	366.9949951172	0.1541357040	0.0000000000	13.0000000000	0.0000000000
223	310.1350097656	576.8969726562	369.4060058594	0.2440731525	0.0000000000	13.0000000000	0.0000000000
224	310.1350097656	576.8969726562	369.4060058594	0.2440731525	0.0000000000	13.0000000000	0.0000000000
224	306.8689880371	576.8779907227	370.0000000000	0.0455038548	0.0000000000	13.0000000000	0.0000000000
225	306.8689880371	576.8779907227	370.0000000000	0.0455038548	0.0000000000	13.0000000000	0.0000000000
225	296.6109924316	576.6439819336	370.0100097656	0.1453266144	0.0000000000	13.0000000000	0.0000000000
226	296.6109924316	576.6439819336	370.0100097656	0.1453266144	0.0000000000	13.0000000000	0.0000000000
226	287.3280029297	572.9390258789	369.1099853516	0.1542763710	0.0000000000	13.0000000000	0.0000000000
227	287.3280029297	572.9390258789	369.1099853516	0.1542763710	0.0000000000	13.0000000000	0.0000000000
227	274.7699890137	572.6170043945	371.4530029297	0.1751637459	0.0000000000	13.0000000000	0.0000000000
228	274.7699890137	572.6170043945	371.4530029297	0.1751637459	0.0000000000	13.0000000000	0.0000000000
228	261.8190002441	570.1309814453	371.7059936523	0.1852337122	0.0000000000	13.0000000000	0.0000000000
229	261.8190002441	570.1309814453	371.7059936523	0.1852337122	0.0000000000	13.0000000000	0.0000000000
229	253.8930053711	566.2290039062	372.3980102539	0.1214677095	0.0000000000	13.0000000000	0.0000000000
230	253.8930053711	566.2290039062	372.3980102539	0.1214677095	0.0000000000	13.0000000000	0.0000000000
230	242.3699951172	558.0729980469	372.9190063477	0.1936441660	0.0000000000	13.0000000000	0.0000000000
231	242.3699951172	558.0729980469	372.9190063477	0.1936441660	0.0000000000	13.0000000000	0.0000000000
231	236.1250000000	555.1550292969	371.6480102539	0.1064172983	0.0000000000	13.0000000000	0.0000000000
232	236.1250000000	555.1550292969	371.6480102539	0.1064172983	0.0000000000	13.0000000000	0.0000000000
232	224.4730072021	552.1719970703	373.7290039062	0.1673189402	0.0000000000	13.0000000000	0.0000000000
233	224.4730072021	552.1719970703	373.7290039062	0.1673189402	0.0000000000	13.0000000000	0.0000000000
233	219.2089996338	552.8549804688	373.5130004883	0.0752431154	0.0000000000	13.0000000000	0.0000000000
234	219.2089996338	552.8549804688	373.5130004883	0.0752431154	0.0000000000	13.0000000000	0.0000000000
234	205.4129943848	547.8800048828	374.5910034180	0.2015696168	0.0000000000	13.0000000000	0.0000000000
235	205.4129943848	547.8800048828	374.5910034180	0.2015696168	0.0000000000	13.0000000000	0.0000000000
235	187.3589935303	547.0469970703	375.2950134277	0.2500259876	0.0000000000	13.0000000000	0.0000000000
236	187.3589935303	547.0469970703	375.2950134277	0.2500259876	0.0000000000	13.0000000000	0.0000000000
236	178.6829986572	544.8980102539	375.1600036621	0.1282367408	0.0000000000	13.0000000000	0.0000000000
237	178.6829986572	544.8980102539	375.1600036621	0.1282367408	0.0000000000	13.0000000000	0.0000000000
237	168.4450073242	541.7050170898	375.2059936523	0.1580639333	0.0000000000	13.0000000000	0.0000000000
238	168.4450073242	541.7050170898	375.2059936523	0.1580639333	0.0000000000	13.0000000000	0.0000000000
238	151.6060028076	536.4660034180	377.0270080566	0.1363471746	0.0000000000	13.0000000000	1.0000000000
239	151.6060028076	536.4660034180	377.0270080566	0.1363471746	0.0000000000	13.0000000000	1.0000000000
239	149.2799987793	536.8410034180	386.5429992676	0.1363471746	0.0000000000	13.0000000000	1.0000000000
240	149.2799987793	536.8410034180	386.5429992676	0.1363471746	0.0000000000	13.0000000000	1.0000000000
240	146.3589935303	536.9780273438	394.6719970703	0.1219128370	0.0000000000	13.0000000000	1.0000000000
241	146.3589935303	536.9780273438	394.6719970703	0.1219128370	0.0000000000	13.0000000000	1.0000000000
241	147.7839965820	539.0599975586	404.9030151367	0.1465423107	0.0000000000	13.0000000000	1.0000000000
242	147.7839965820	539.0599975586	404.9030151367	0.1465423107	0.0000000000	13.0000000000	1.0000000000
242	148.5269927979	538.0260009766	414.6029968262	0.1328454614	0.0000000000	13.0000000000	1.0000000000
243	148.5269927979	538.0260009766	414.6029968262	0.1328454614	0.0000000000	13.0000000000	1.0000000000
243	152.4920043945	540.1069946289	425.1000061035	0.1181322932	0.0000000000	13.0000000000	1.0000000000
244	152.4920043945	540.1069946289	425.1000061035	0.1181322932	0.0000000000	13.0000000000	1.0000000000
244	153.8159942627	539.4749755859	429.8349914551	0.0424314737	0.0000000000	13.0000000000	1.0000000000
245	153.8159942627	539.4749755859	429.8349914551	0.0424314737	0.0000000000	13.0000000000	1.0000000000
245	152.7440032959	538.6430053711	437.1570129395	0.0936986208	0.0000000000	13.0000000000	1.0000000000
246	152.7440032959	538.6430053711	437.1570129395	0.0936986208	0.0000000000	13.0000000000	1.0000000000
246	154.1940002441	539.8790283203	447.6950073242	0.1479554176	0.0000000000	13.0000000000	1.0000000000
247	154.1940002441	539.8790283203	447.6950073242	0.1479554176	0.0000000000	13.0000000000	1.0000000000
247	154.0390014648	543.9600219727	458.3080139160	0.1610752046	0.0000000000	13.0000000000	1.0000000000
248	154.0390014648	543.9600219727	458.3080139160	0.1610752046	0.0000000000	13.0000000000	1.0000000000
248	154.8739929199	545.1849975586	466.6019897461	0.1163915545	0.0000000000	13.0000000000	1.0000000000
249	154.8739929199	545.1849975586	466.6019897461	0.1163915545	0.0000000000	13.0000000000	1.0000000000
249	157.1609802246	544.7370605469	474.8090820312	0.1191690117	0.0000000000	66.0000000000	1.0000000000
250	461.4989929199	346.0480041504	282.2879943848	0.0068637133	0.0000000000	23.0000000000	1.0000000000
250	455.3670043945	352.1329956055	282.7260131836	0.0102671385	0.0000000000	23.0000000000	1.0000000000
251	461.4989929199	346.0480041504	282.2879943848	0.0068637133	0.0000000000	23.0000000000	1.0000000000
251	462.5180053711	360.1210021973	281.5079956055	0.0231258273	0.0000000000	23.0000000000	0.0000000000
252	455.3670043945	352.1329956055	282.7260131836	0.0102671385	0.0000000000	23.0000000000	1.0000000000
252	442.3670043945	355.8670043945	281.1449890137	0.0630337000	0.0000000000	23.0000000000	1.0000000000
253	442.3670043945	355.8670043945	281.1449890137	0.0630337000	0.0000000000	23.0000000000	1.0000000000
253	435.0910034180	360.3219909668	282.3160095215	0.1512116194	0.0000000000	23.0000000000	1.0000000000
254	435.0910034180	360.3219909668	282.3160095215	0.1512116194	0.0000000000	23.0000000000	1.0000000000
254	416.3049926758	368.6260070801	282.4729919434	0.0180971622	0.0000000000	23.0000000000	1.0000000000
255	416.3049926758	368.6260070801	282.4729919434	0.0180971622	0.0000000000	23.0000000000	1.0000000000
255	414.0440063477	370.1270141602	282.1250000000	0.1282819510	0.0000000000	23.0000000000	1.0000000000
256	414.0440063477	370.1270141602	282.1250000000	0.1282819510	0.0000000000	23.0000000000	1.0000000000
256	398.1669921875	379.8510131836	282.3210144043	0.0822273493	0.0000000000	23.0000000000	1.0000000000
257	398.1669921875	379.8510131836	282.3210144043	0.0822273493	0.0000000000	23.0000000000	1.0000000000
257	390.5520019531	384.9140014648	286.0169982910	0.0390543938	0.0000000000	23.0000000000	1.0000000000
258	390.5520019531	384.9140014648	286.0169982910	0.0390543938	0.0000000000	23.0000000000	1.0000000000
258	388.5270080566	386.5310058594	288.6279907227	0.0995746851	0.0000000000	23.0000000000	1.0000000000
259	388.5270080566	386.5310058594	288.6279907227	0.0995746851	0.0000000000	23.0000000000	1.0000000000
259	381.1759948730	390.2439880371	293.0960083008	0.0995746851	0.0000000000	23.0000000000	1.0000000000
260	388.5270080566	386.5310058594	288.6279907227	0.0995746851	0.0000000000	23.0000000000	1.0000000000
260	372.7120056152	390.9469909668	289.1000061035	0.2800294161	0.0000000000	23.0000000000	0.0000000000
261	381.1759948730	390.2439880371	293.0960083008	0.0995746851	0.0000000000	23.0000000000	1.0000000000
261	376.3819885254	393.0100097656	299.5150146484	0.1573737264	0.0000000000	23.0000000000	1.0000000000
262	376.3819885254	393.0100097656	299.5150146484	0.1573737264	0.0000000000	23.0000000000	1.0000000000
262	369.9370117188	396.1510009766	306.9649963379	0.1621480882	0.0000000000	23.0000000000	1.0000000000
263	376.3819885254	393.0100097656	299.5150146484	0.1573737264	0.0000000000	23.0000000000	1.0000000000
263	379.1419982910	390.5830078125	310.0629882812	0.1573737264	0.0000000000	23.0000000000	1.0000000000
264	369.9370117188	396.1510009766	306.9649963379	0.1621480882	0.0000000000	23.0000000000	1.0000000000
264	363.0710144043	399.2569885254	316.8919982910	0.1500155628	0.0000000000	23.0000000000	1.0000000000
265	363.0710144043	399.2569885254	316.8919982910	0.1500155628	0.0000000000	23.0000000000	1.0000000000
265	357.6629943848	402.2239990234	326.4760131836	0.2052859068	0.0000000000	67.0000000000	1.0000000000
266	357.6629943848	402.2239990234	326.4760131836	0.2052859068	0.0000000000	67.0000000000	1.0000000000
266	351.7869873047	406.7269897461	334.6879882812	0.0000000000	0.0000000000	67.0000000000	-1.0000000000
267	351.7869873047	406.7269897461	334.6879882812	0.1710462570	0.0000000000	67.0000000000	1.0000000000
267	348.6260070801	409.2630004883	340.0650024414	0.1015887260	0.0000000000	67.0000000000	1.0000000000
268	348.6260070801	409.2630004883	340.0650024414	0.1015887260	0.0000000000	67.0000000000	1.0000000000
268	344.8609924316	411.0119934082	345.6170043945	0.1044874191	0.0000000000	67.0000000000	1.0000000000
269	344.8609924316	411.0119934082	345.6170043945	0.1044874191	0.0000000000	67.0000000000	1.0000000000
269	339.0289916992	417.0750122070	352.4450073242	0.1759793758	0.0000000000	67.0000000000	1.0000000000
270	339.0289916992	417.0750122070	352.4450073242	0.1759793758	0.0000000000	67.0000000000	1.0000000000
270	331.9750061035	420.1350097656	358.4190063477	0.1592612267	0.0000000000	67.0000000000	1.0000000000
271	331.9750061035	420.1350097656	358.4190063477	0.1592612267	0.0000000000	67.0000000000	1.0000000000
271	324.9339904785	423.5849914551	367.7609863281	0.1867430210	0.0000000000	67.0000000000	1.0000000000
