Index	X	Y	Z
250712	474.942	393.579	330.655
250713	479.519	386.414	329.253
250714	711.315	271.966	298.979
250715	112.418	20.1104	394.997
250716	107.644	15.4323	393.277
250717	740.342	255.392	292.529
250718	611.676	656.659	336.87
250719	223.519	509.879	372.942
250720	224.606	500.733	372.749
250721	713.68	762.787	322.887
250722	724.415	771.076	319.692
250723	345.653	615.578	361.114
250724	220.032	689.852	387.392
250725	209.966	299.96	390.911
250726	208.652	303.012	393.105
250727	279.148	750.872	376.919
250728	277.233	756.896	377.384
250729	441.548	275.742	359.378
250730	443.245	270.516	361.908
250731	60.0022	298.188	381.325
250732	319.533	623.71	353.149
250733	482.013	616.325	340.784
250734	117.113	405.247	351.733
250735	920.226	713.916	260.066
250736	874.038	368.854	11.7817
250737	259.112	149.784	387.167
250738	261.207	154.475	388.858
250739	375.428	517.262	347.69
250740	95.4845	435.734	372.097
250741	104.51	439.103	366.684
250742	103.791	138.371	392.223
250743	114.614	134.1	391.754
250744	115.033	144.567	390.99
250745	245.367	196.013	363.89
250746	243.176	186.282	359.423
250747	446.923	359.685	358.213
250748	736.217	159.785	318.76
250749	849.092	716.537	284.162
250750	62.7681	523.798	343.58
250751	343.129	217.31	364.81
250752	430.119	532.21	357.804
250753	350.485	395.881	375.18
250754	336.36	397.432	376.974
250755	340.393	397.375	378.928
250756	344.217	403.346	374.556
250757	390.492	288.951	343.697
250758	141.949	260.205	393.897
250759	151.603	256.285	392.811
250760	149.509	262.777	394.542
250761	135.996	264.443	389.446
250762	143.66	274.068	390.223
250763	318.295	429.376	349.001
250764	381.567	304.586	370.561
250765	643.438	687.518	330.719
250766	359.287	334.345	360.601
250767	576.644	274.944	288.99
250768	138.965	470.181	370.815
250769	182.261	672.898	395.38
250770	174.24	670.948	398.839
250771	821.903	160.992	299.761
250772	834.604	166.918	298.066
250773	825.264	160.921	297.68
250774	522.855	645.538	347.021
250775	515.966	638.302	348.431
250776	292.444	369.915	385.205
250777	296.363	371.592	379.526
250778	705.272	170.83	290.815
250779	694.548	35.3713	299.641
250780	279.585	692.951	387.989
250781	275.082	688.658	388.32
250782	282.106	693.894	384.154
250783	80.6231	564.442	372.35
250784	18.4096	495.051	380.437
250785	25.8375	491.91	382.153
250786	29.8045	495.852	379.059
250787	22.8899	496.923	377.805
250788	206.258	379.531	402.632
250789	482.451	644.059	346.888
250790	71.6443	171.449	388.205
250791	73.7556	161.026	387.255
250792	611.174	467.84	314.81
250793	488.131	466.97	350.333
250794	354.935	323.819	362.511
250795	626.79	200.799	328.693
250796	629.69	209.522	329.5
250797	637.555	205.399	323.063
250798	104.01	206.5	377.934
250799	94.2081	196.164	376.486
250800	101.321	200.206	380.88
250801	298.648	667.746	383.189
250802	505.136	302.76	348.419
250803	497.766	294.389	348.804
250804	821.085	259.579	274.658
250805	118.153	418.514	361.276
250806	247.391	114.512	384.808
250807	429.177	654.111	306.7
250808	181.293	455.281	367.015
250809	173.809	464.62	363.587
250810	155.808	28.8612	397.385
250811	285.415	140.289	394.336
250812	283.033	134.495	392.973
250813	657.788	573.12	314.061
250814	537.644	564.144	353.654
250815	533.1	573.342	355.608
250816	528.301	575.118	350.801
250817	533.466	566.463	355.478
250818	234.514	149.141	382.996
250819	450.739	640.453	354.51
250820	110.288	490.903	366.875
250821	386.934	447.259	357.764
250822	378.836	454.161	358.839
250823	394.032	452.706	358.212
250824	166.433	548.951	376.319
250825	167.146	557.229	375.098
250826	304.339	140.887	384.177
250827	308.07	141.819	386.24
250828	316.617	142.336	383.021
250829	57.5475	410.865	374.93
250830	53.1097	414.828	377.795
250831	59.274	413.34	377.421
250832	53.3187	425.581	376.568
250833	291.501	122.747	358.902
250834	745.23	463.946	266.679
250835	177.671	178.543	386.853
250836	175.888	166.145	387.919
250837	178.848	178.029	382.945
250838	167.481	167.983	386.2
250839	165.768	171.708	384.165
250840	180.109	168.956	384.385
250841	88.1983	576.336	392.582
250842	81.1147	122.658	380.319
250843	72.2293	117.556	379.828
250844	256.053	381.364	363.493
250845	900.091	59.551	299.57
250846	471.109	540.246	295.13
250847	186.851	674.651	357.026
250848	15.74	586.734	340.136
250849	286.468	713.746	361.511
250850	168.141	75.9764	403.63
250851	898.262	133.182	293.356
250852	904.384	132.155	290.938
250853	743.629	8.13523	291.917
250854	856.744	710.2	296.524
250855	855.63	703.921	297.93
250856	248.651	205.987	384.308
250857	260.115	206.839	382.209
250858	258.022	205.96	376.88
250859	254.794	209.36	383.659
250860	51.5018	711.489	389.82
250861	509.697	635.361	343.151
250862	500.487	630.084	341.697
250863	511.621	640.802	342.289
250864	52.1991	340.228	373.972
250865	59.3967	352.92	377.314
250866	61.2739	344.886	378.401
250867	70.0717	347.535	375.909
250868	62.7959	337.292	376.807
250869	274.203	746.618	380.969
250870	274.254	742.302	375.328
250871	241.768	691.725	388.38
250872	238.949	685.928	392.061
250873	232.051	678.872	391.15
250874	241.679	682.754	390.352
250875	227.97	692.194	388.501
250876	121.556	68.0377	402.327
250877	121.419	61.4911	403.658
250878	938.69	59.668	296.635
250879	945.271	60.6938	293.193
250880	806.866	709.169	301.844
250881	346.06	244.23	374.781
250882	338.005	241.312	375.977
250883	344.608	241.095	368.537
250884	340.538	236.302	375.179
250885	251.425	749.075	382.574
250886	254.447	753.672	384.07
250887	489.664	310.312	360.026
250888	764.024	101.666	310.667
250889	298.202	78.2296	325.878
250890	846.914	714.287	309.913
250891	70.7007	179.472	402.854
250892	78.3147	176.461	406.769
250893	71.506	183.033	405.758
250894	85.8806	178.955	402.304
250895	73.2926	179.953	398.959
250896	77.9137	174.757	400.677
250897	184.741	237.736	382.286
250898	186.174	229.334	388.029
250899	346.255	68.6456	371.396
250900	186.938	684.578	393.597
250901	175.545	688.629	391.387
250902	592.98	670.858	340.558
250903	579.427	670.33	341.692
250904	584.74	681.779	344.307
250905	586.522	669.097	340.555
250906	588.761	678.834	339.759
250907	104.775	760.724	361.872
250908	783.899	180.441	303.012
250909	53.579	405.01	364.835
250910	66.5162	400.913	367.059
250911	54.1047	398.184	368.329
250912	656.017	208.418	329.651
250913	657.239	202.406	329.175
250914	651.643	204.394	331.729
250915	47.8813	441.21	360.88
250916	852.515	177.705	294.33
250917	240.706	160.664	382.629
250918	229.985	155.471	386.619
250919	108.182	778.15	372.063
250920	111.096	783.061	369.671
250921	110.025	783.573	374.496
250922	122.07	780.506	374.974
250923	68.9864	177.339	397.613
250924	74.6387	166.894	393.523
250925	80.1792	171.906	397.817
250926	70.3007	167.334	399.251
250927	75.88	166.594	398.062
250928	66.1493	170.85	399.278
250929	65.3806	163.497	396.123
250930	420.274	353.193	363.531
250931	829.873	698.78	299.576
250932	63.9197	332.192	378.261
250933	370.272	542.734	327.763
250934	296.457	30.4997	383.449
250935	841.856	476.07	247.18
250936	104.968	178.339	395.493
250937	102.336	185.286	394.394
250938	53.3883	164.711	405.672
250939	50.3922	173.687	403.187
250940	48.9964	159.593	400.401
250941	47.3387	163.541	403.808
250942	59.641	165.239	399.067
250943	425.197	574.32	361.998
250944	417.04	580.335	362.404
250945	129.664	226.371	379.088
250946	137.414	218.898	382.356
250947	38.433	108.686	360.905
250948	12.2341	11.0655	369.307
250949	324.709	112.634	367.452
250950	235.37	163.606	390.739
250951	241.076	172.605	392.199
250952	112.044	312.827	395.145
250953	38.3251	220.671	397.398
250954	311.08	68.5719	384.793
250955	305.667	66.6555	381.677
250956	234.087	4.20804	385.792
250957	72.1105	154.045	356.104
250958	813.942	490.874	245.066
250959	530.714	580.448	352.343
250960	533.043	586.879	344.832
250961	530.216	582.229	344.718
250962	526.257	590.269	347.78
250963	527.95	583.465	350.33
250964	504.532	668.508	343.888
250965	510.619	662.106	351.181
250966	509.482	661.03	348.255
250967	167.386	179.507	384.953
250968	691.589	754.137	306.198
250969	682.575	749.507	305.472
250970	659.428	252.078	313.002
250971	814.289	595.845	293.673
250972	117.203	361.808	377.354
250973	395.336	598.727	366.683
250974	383.794	594.41	365.277
250975	387.185	596.97	363.554
250976	379.352	598.073	363.392
250977	842.451	78.0618	276.69
250978	771.005	128.7	296.336
250979	514.252	266.684	361.5
250980	508.653	272.14	366.088
250981	791.815	19.112	304.495
250982	793.807	26.4841	304.497
250983	300.3	466.744	344.629
250984	774.458	624.969	307.554
250985	637.082	656.36	298.881
250986	609.073	738.872	333.551
250987	643.273	788.754	320.476
250988	647.537	789.407	318.061
250989	394.102	647.065	375.38
250990	262.583	71.2856	369.494
250991	265.051	397.965	325.361
250992	202.505	663.323	401.084
250993	200.516	668.061	403.987
250994	198.856	663.94	398.39
250995	191.306	668.308	402.844
250996	32.7183	461.013	373.122
250997	902.781	132.563	273.059
250998	156.235	537.414	373.487
250999	152.421	527.811	372.749
251000	302.341	570.107	339.741
251001	818.507	512.768	260.279
251002	261.634	130.871	392.898
251003	271.174	129.68	390.048
251004	261.157	131.704	390.028
251005	600.698	668.275	338.911
251006	934.812	133.661	282.97
251007	801.813	84.3165	302.175
251008	539.109	531.636	346.023
251009	425.714	709.472	351.17
251010	151.782	739.566	398.613
251011	160.501	735.48	397.442
251012	155.362	746.695	398.834
251013	159.291	743.083	397.912
251014	151.784	734.303	393.933
251015	680.522	38.1911	303.881
251016	601.396	304.76	329.519
251017	161.43	144.117	390.485
251018	683.336	102.133	319.871
251019	694.532	106.931	319.554
251020	689.03	91.3969	318.732
251021	691.293	96.4102	321.046
251022	921.74	1.48564	297.229
251023	474.02	268.709	379.798
251024	475.147	270.757	375.908
251025	471.408	284.424	375.999
251026	661.01	674.618	336.182
251027	667.601	677.185	334.665
251028	666.621	684.29	334.582
251029	656.875	675.78	331.361
251030	422.539	438.374	356.6
251031	491.535	573.222	345.597
251032	621.993	758.56	335.38
251033	616.455	769.572	338.503
251034	258.549	311.683	381.245
251035	145.25	466.742	368.859
251036	441.683	447.097	342.003
251037	38.8855	698.077	377.651
251038	76.5665	325.936	406.769
251039	230.117	390.919	376.754
251040	295.687	117.43	377.651
251041	363.658	516.508	368.012
251042	148.035	535.072	379.401
251043	726.043	71.1849	318.218
251044	727.074	65.9441	317.146
251045	820.009	80.8998	309.229
251046	962.35	21.7113	291.271
251047	259.687	418.374	345.902
251048	374.573	604.029	363.049
251049	88.5103	513.439	379.851
251050	259.965	676.681	366.305
251051	256.834	669.346	361.091
251052	582.884	736.974	335.246
251053	465.004	681.261	354.338
251054	506.026	779.932	362.38
251055	499.267	784.115	362.221
251056	571.135	596.801	339.766
251057	565.474	602.044	338.619
251058	43.1268	738.275	378.817
251059	212.409	494.281	352.732
251060	212.08	490.33	354.83
251061	0.205211	750.245	375.812
251062	695.037	31.3568	290.005
251063	119.618	789.733	364.254
251064	109.701	786.404	366.133
251065	956.799	91.6809	267.637
251066	272.187	180.524	353.843
251067	158.353	64.377	355.871
251068	345.824	589.797	365.963
251069	530.991	502.221	335.755
251070	527.592	503.363	337.945
251071	528.324	509.483	333.675
251072	757.102	104.395	302.938
251073	764.678	93.4538	303.494
251074	459.259	287.5	360.283
251075	426.79	322.553	371.357
251076	424.684	326.669	373.849
251077	266.469	643.518	375.455
251078	835.002	725.492	268.336
251079	844.862	768.987	290.605
251080	852.774	113.968	291.501
251081	666.49	268.166	321.441
251082	696.97	116.157	310.185
251083	429.247	713.592	364.905
251084	436.312	718.06	363.233
251085	289.449	41.3926	398.672
251086	287.644	41.0989	404.643
251087	293.097	40.8456	402.347
251088	954.984	779.375	241.154
251089	958.369	741.197	266.084
251090	398.761	551.868	345.899
251091	304.248	366.943	375.854
251092	388.277	533.003	356.977
251093	850.637	260.692	264.731
251094	226.547	503.111	359.295
251095	237.067	501.096	357.723
251096	723.167	145.603	308.686
251097	762.467	64.3706	313.488
251098	752.123	69.5627	316.318
251099	208.97	423.74	391.441
251100	156.137	20.9777	413.278
251101	229.988	583.842	384.782
251102	679.335	60.5108	320.228
251103	672.212	56.311	318.619
251104	679.224	50.1408	320.563
251105	441.769	654.86	329.317
251106	47.2948	757.891	373.458
251107	872.158	609.304	265.651
251108	274.74	235.693	380.354
251109	277.263	228.275	378.511
251110	284.674	236.058	380.944
251111	565.857	653.897	340.762
251112	575.45	666.854	340.628
251113	649.118	200.227	329.706
251114	645.818	195.796	328.749
251115	644.813	211.338	328.749
251116	643.909	212.833	326.139
251117	19.3747	578.052	358.339
251118	288.867	441.543	333.382
251119	723.727	131.654	295.207
251120	183.204	169.341	379.378
251121	185.979	175.397	381.775
251122	187.696	156.6	382.583
251123	212.306	502.236	313.205
251124	227.759	153.401	378.038
251125	223.646	156.188	381.197
251126	639.371	495.784	311.1
251127	31.7658	648.182	385.825
251128	903.625	235.842	253.098
251129	900.271	240.151	256.889
251130	13.7237	70.0598	374.036
251131	13.1952	77.1469	374.384
251132	834.386	31.3398	282.952
251133	534.691	637.26	337.442
251134	83.2576	220.249	402.772
251135	83.9278	227.124	402.589
251136	121.764	274.176	405.755
251137	467.088	612.402	340.886
251138	457.847	613.255	341.072
251139	464.977	613.536	346.355
251140	502.601	518.587	318.17
251141	316.81	343.342	377.518
251142	311.802	349.169	380.596
251143	126.997	665.296	384.425
251144	82.456	182.366	380.711
251145	158.744	689.035	397.256
251146	152.803	681.208	394.574
251147	162.282	676.903	398.237
251148	152.084	680.365	398.761
251149	666.981	118.237	296.229
251150	332.409	641.525	350.415
251151	791.651	29.2892	306.652
251152	791.284	17.4189	311.275
251153	843.702	34.1144	299.036
251154	837.87	28.0818	302.323
251155	837.485	27.2744	299.38
251156	880.231	633.042	272.162
251157	160.212	589.512	389.455
251158	724.023	15.1434	324.295
251159	725.447	25.834	325.241
251160	106.71	256.549	387.576
251161	232.774	587.664	383.352
251162	284.974	108.086	380.373
251163	290.483	104.648	379.659
251164	349.156	661.686	380.311
251165	342.376	661.752	380.377
251166	353.34	664.401	379.116
251167	346.035	658.585	382.085
251168	208.037	195.184	381.626
251169	204.686	184.162	380.198
251170	202.588	186.67	382.72
251171	206.962	189.33	379.825
251172	450.269	761.524	367.71
251173	464.094	761.523	366.905
251174	459.981	765.849	365.955
251175	458.418	754.791	368.843
251176	243.855	31.0311	395.91
251177	251.446	28.0315	393.248
251178	252.08	29.3798	395.808
251179	474.931	355.252	349.844
251180	316.34	488.697	379.719
251181	313.328	491.667	382.38
251182	307.652	483.09	383.422
251183	300.759	481.796	378.12
251184	307.286	495.745	378.406
251185	312.67	496.049	379.648
251186	307.19	490.043	382.16
251187	308.756	478.442	380.304
251188	966.239	90.8854	271.012
251189	341.332	715.709	322.156
251190	169.683	621.772	380.047
251191	664.277	705.092	337.872
251192	661.503	688.828	334.792
251193	670.227	695.593	338.705
251194	870.765	162.586	277.453
251195	877.425	165.28	274.297
251196	910.325	588.782	257.382
251197	352.62	431.314	365.933
251198	363.788	440.31	368.312
251199	359.081	433.459	368.002
251200	364.334	434.687	365.633
251201	354.623	439.66	370.893
251202	385.251	524.983	370.699
251203	384.364	527.995	368.615
251204	382.165	519.269	370.837
251205	539.124	724.62	351.021
251206	546.382	718.428	349.651
251207	247.674	597.681	384.984
251208	255.902	611.126	383.386
251209	291.439	227.427	387.597
251210	288.37	236.502	385.799
251211	286.271	239.603	383.841
251212	293.286	243.441	385.463
251213	72.6918	570.075	390.439
251214	775.482	624.171	311.324
251215	257.431	526.332	367.619
251216	655.242	253.639	274.152
251217	224.526	687.547	364.73
251218	265.263	240.334	379.749
251219	964.673	100.669	260.966
251220	956.233	89.1276	259.373
251221	960.758	95.2772	259.746
251222	229.621	696.885	394.863
251223	235.317	712.93	398.718
251224	680.043	582.29	301.341
251225	155.982	323.261	389.976
251226	328.009	744.893	372.656
251227	339.57	236.778	372.394
251228	839.241	129.262	290.639
251229	43.5462	706.752	370.178
251230	22.1979	476.811	381.988
251231	12.1547	489.523	379.301
251232	10.8469	484.122	378.532
251233	18.9201	490.709	383.472
251234	807.687	718.13	301.7
251235	79.8895	15.6882	398.192
251236	314.889	250.137	370.784
251237	311.561	247.894	375.628
251238	131.702	575.653	384.936
251239	133.417	582.898	383.971
251240	721.135	9.72384	294.261
251241	722.581	6.92904	290.84
251242	551.848	769.728	354.688
251243	560.217	768.013	354.784
251244	556.242	755.649	355.557
251245	553.869	763.741	360.419
251246	790.709	749.658	285.728
251247	493.567	380.5	329.068
251248	99.523	584.151	399.701
251249	98.1301	579.125	395.048
251250	94.8419	579.703	399.19
251251	901.709	735.187	286.624
251252	516.856	544.727	347.193
251253	526.921	493.381	342.141
251254	518.298	497.265	348.738
251255	251.332	754.769	363.618
251256	533.506	480.279	322.488
251257	615.563	282.554	318.997
251258	323.534	224.559	374.383
251259	254.043	267.312	384.848
251260	759.691	779.234	284.047
251261	894.78	205.774	130.899
251262	269.094	282.255	387.08
